id,created_at,favorite_count,retweet_count,text
1412818892863553536,2021-07-07 17:00:47+00:00,31,8,Who said performance and safety couldn’t go together? We’re proud to announce that the 2022 #KiaStinger has been awarded the @IIHS_autosafety Top Safety Pick Plus rating! More here: https://t.co/xeYZjjDDGR https://t.co/iRDuh78vnB
1412577576862699522,2021-07-07 01:01:53+00:00,18,2,The 2021 NBA Finals are finally here. Who ya got for Game 1?
1412139287332757509,2021-07-05 20:00:17+00:00,87,16,"Nightshade. #KiaK5

https://t.co/rSgnSCRSTL https://t.co/9O6CavBBVL"
1411783128683798531,2021-07-04 20:25:02+00:00,81,20,From Majestic Mountains to Sea to Shining Sea #HappyFourth https://t.co/hHDpp0wLat
1411070951228329985,2021-07-02 21:15:05+00:00,47,10,"Roam is where the heart is. #KiaSorento

https://t.co/JbEGcU8D7q https://t.co/ukGOIq5Ilb"
1410750575390564354,2021-07-02 00:02:02+00:00,40,5,"Reach for the sky. #KiaTelluride

https://t.co/TcK7yNDGYf https://t.co/IccP60aJxp"
1410337604860624900,2021-06-30 20:41:02+00:00,65,10,"Heavy hitter. #KiaStinger

IG: @KC_Stinger https://t.co/Vj6ZCXXZRZ"
1409908321491075072,2021-06-29 16:15:13+00:00,34,6,"The waves don’t stop, so why should you? #KiaSorento Hybrid

https://t.co/kiHv4Ufep4 https://t.co/dcCeSBZe8u"
1409664418351251456,2021-06-29 00:06:02+00:00,48,5,Holds a charge and everyone’s attention. The all-new 2022 #KiaEV6 spacious 5-passenger crossover has arrived. Learn more here: https://t.co/Sp8khmfhXw https://t.co/gWjLtQawGm
1409558245371355141,2021-06-28 17:04:08+00:00,3,1,This #PrideMonth we celebrate Sandra’s passion for giving back to the LGBTQ+ and minority business community.
1409558244180185088,2021-06-28 17:04:08+00:00,3,1,"Sandra is proud to not only be women and minority-owned, but also the only LGBTQ+ certified electrical supplier in the U.S. We celebrate Sandra as a trailblazer in the construction industry."
1409557359043690503,2021-06-28 17:00:37+00:00,16,4,"As #PrideMonth comes to an end, we continue celebrating with our partner the @NGLCC and #ProudOwner Sandra Escalante of Laner Electric Supply Co. Learn how Sandra provides custom service for her clients so they can save time and solve emergencies faster. https://t.co/YJkXvCLpnF"
1409247922135482374,2021-06-27 20:31:01+00:00,65,8,"Like commuting in a black tuxedo. #KiaTelluride Nightfall 

https://t.co/TcK7yNVimP https://t.co/HiMWslIaPA"
1408516612853018624,2021-06-25 20:05:04+00:00,43,6,"No dead ends. Just new beginnings. #KiaSorento

https://t.co/Rd7i8gZom4 https://t.co/2KoKGNgz0Y"
1408480114002833410,2021-06-25 17:40:02+00:00,36,12,"""The Kia EV6 demonstrates what consumers can expect to see from the brand's new electric car..."" Check out what MotorTrend has to say about the features on the #KiaEV6: https://t.co/oyMZ9xkNl0"
1407827042922483712,2021-06-23 22:24:57+00:00,41,8,"America’s Got Talent, and we’ve got the exhilaration. Catch @agt Tuesdays at 8/7c on @nbc. https://t.co/LLAvWWYbxf"
1407803167803416578,2021-06-23 20:50:05+00:00,33,7,The road to an all-electric Earth begins now. The all-new #KiaEV6. Click here for more info: https://t.co/Sp8khlXH5Y https://t.co/1BUcvY75rf
1407444545760108548,2021-06-22 21:05:03+00:00,48,11,"What’s your escape route? #KiaK5

https://t.co/rSgnSCRSTL https://t.co/6zwzlMzRsN"
1407059186408624133,2021-06-21 19:33:46+00:00,1,1,"We celebrate George’s belief in the power of travel uniting us all, and as we continue to honor and reflect this #PrideMonth we think unity is something we can all get behind."
1407059108918923271,2021-06-21 19:33:28+00:00,3,1,"George believes, “Travel unites the world and I’m really happy to be a part of that and bringing people new experiences. I don’t know any other industry that has that type of passion or reward for bringing people together with new experiences.”"
1407050821657927690,2021-06-21 19:00:32+00:00,18,1,"As we continue to celebrate #PrideMonth, and our partnership with the @NGLCC, learn about Geo Lux Experience travel agency.  Get to where you need to go in the fastest time, with exclusive deals, and extra perks. #ProudOwner https://t.co/cRRHUOAUuN"
1406641533449871366,2021-06-20 15:54:10+00:00,82,9,"To the Dads and father figures that don’t just take the wheel, but always give us the opportunity to drive. Happy #FathersDay. https://t.co/gy19SYiOIo"
1405980647408164865,2021-06-18 20:08:02+00:00,70,11,"Earth mover. #KiaSorento

https://t.co/Rd7i8gZom4 https://t.co/DTnJOHgAlC"
1405672121901236226,2021-06-17 23:42:04+00:00,42,6,"""The Kia Carnival MPV can manage stand-in duty as a comfortable road tripper, an executive luxury limo, or even a full-blown cargo hauler."" See what the experts have to say about the all-new #KiaCarnivalMPV: https://t.co/NPTM5EpYUY https://t.co/xv1QHBcGcC"
1405260913305849858,2021-06-16 20:28:04+00:00,45,4,"A Tour de Force for the whole family. #KiaCarnivalMPV

https://t.co/bvoc08dQNB https://t.co/9MhPZKNmDO"
1404627098472370177,2021-06-15 02:29:31+00:00,3,1,"As a #ProudOwner he continues his mission of diversity, and reminds us all that “Inclusion unlocks latent innovation and the capacity of an organization to do more with the people and brilliance that it hires … something to keep top of mind as we celebrate this Pride Month.”"
1404626939671760898,2021-06-15 02:28:53+00:00,6,2,"Theo believes, “Inclusive innovation, creativity and cultural identity is the future of business, technology and education.  We all have unique and multifaceted perspectives to bring that can accelerate the achievement of business goals.”"
1404563073063698432,2021-06-14 22:15:06+00:00,22,3,"In celebration of #PrideMonth, we’ve partnered with the @NGLCC for our #ProudOwner series. UPOP’s revolutionary use of science supports organizations to think about their work differently, innovate, create a more inclusive business future, and move the world forward. https://t.co/I9jNOum4Do"
1404174745302704134,2021-06-13 20:32:02+00:00,56,9,"Call every bluff. #KiaSorento

https://t.co/Rd7i8gZom4 https://t.co/k8lalBMHlU"
1403813117407248387,2021-06-12 20:35:03+00:00,74,8,"Paint the walls black. #KiaTelluride Nightfall Edition.

https://t.co/TcK7yNVimP https://t.co/pBM06Om5ft"
1403443181539282947,2021-06-11 20:05:03+00:00,58,10,"Beach bod. #KiaK5

https://t.co/rSgnSCRSTL https://t.co/lr4hYyVlf3"
1403398992495398918,2021-06-11 17:09:28+00:00,29,7,"""Need more power? Then look no further than the all-wheel-drive-only EV6 GT."" MotorTrend talks everything #KiaEV6. Learn more about it here:
https://t.co/y2A62IVUvk"
1403143704949538819,2021-06-11 00:15:03+00:00,47,6,"Impress yourself, and everyone else will follow. Meet the styled-out  #KiaStinger GT-Line.

https://t.co/xn49GbzylK https://t.co/EmC5zi4s1I"
1402781338336432128,2021-06-10 00:15:08+00:00,76,9,"A spoiler without any warning. #KiaStinger Scorpion

https://t.co/xn49GbzylK https://t.co/yWFxeKurPg"
1402739832888172546,2021-06-09 21:30:12+00:00,24,5,"The shoes complete the outfit. The newly updated 2022 #KiaStinger GT-Line.

https://t.co/xn49GbzylK https://t.co/GbUvlaILd0"
1402694533796843521,2021-06-09 18:30:12+00:00,62,8,"Performance in any spectrum. The 368-HP #KiaStinger Scorpion.

https://t.co/5siD7luuSM https://t.co/K0H6dENG9S"
1402486830679855106,2021-06-09 04:44:52+00:00,61,6,"Reservations for the all-new, all-electric First Edition #KiaEV6 have been filled, but we’re still charging forward. If you missed your chance, you can still sign up for the waitlist here: https://t.co/oFEsDaS6xx https://t.co/PN6Vm4EeaF"
1402313985358245891,2021-06-08 17:18:02+00:00,55,10,Electricity has a new name. The all-new 2022 First Edition #KiaEV6 has arrived. Be the first to reserve it here now: https://t.co/shKz4fVAVz https://t.co/opcNg5Xg5k
1402022648939491328,2021-06-07 22:00:22+00:00,22,6,"To celebrate #PrideMonth, we’re highlighting LGBTQ+ entrepreneurs and members of our partner the @NGLCC. Learn about their innovative services, products and stories. #ProudOwner https://t.co/qi7vZ7RqJB"
1401958405477175298,2021-06-07 17:45:05+00:00,60,12,Reserve your EV6 First Edition. The all-new 2022 #KiaEV6 reservation site will reopen on June 8th at 10 am PST. https://t.co/DrUlgsXW0c
1401276399822979084,2021-06-05 20:35:02+00:00,50,7,"Get in touch with your countryside. #KiaCarnivalMPV

https://t.co/bvoc08dQNB https://t.co/Ry43s2MtZn"
1400906714459824139,2021-06-04 20:06:02+00:00,54,7,"Powdered donuts, anyone? #DonutDay #KiaSeltos

https://t.co/Zcp0esiiO0 https://t.co/32sPuYQyLG"
1399786893219303424,2021-06-01 17:56:16+00:00,14,4,"Since 1987, Advance Beauty College has played a pivotal role in enabling its graduates to not only become practicing beauticians, but also successful entrepreneurs. Kia celebrates Asian-owned businesses #AAPIHeritageMonth https://t.co/9Vak52Rgeq"
1399095782050086914,2021-05-30 20:10:03+00:00,55,6,"Not all who wander are lost. #KiaSorento Hybrid

https://t.co/kiHv4Ufep4 https://t.co/N6NFz49UTk"
1398376072727699469,2021-05-28 20:30:10+00:00,54,7,"If the shoe fits, floor it. The 2022 Kia Stinger GT-Line with updated 18” Alloy Wheels. #KiaStinger

https://t.co/xn49GbzylK https://t.co/rqBFnujeSI"
1397946386692325379,2021-05-27 16:02:45+00:00,18,4,"For 75 years, three generations of women from two families have owned and operated Bunkado as a destination gift shop supplying items from Japan and beyond. Kia celebrates Asian-owned businesses. #AAPIHertiageMonth https://t.co/KArSiN10EU"
1397583522211172362,2021-05-26 16:00:52+00:00,76,13,"Ready to take your spot in history? Be one of the very first to reserve the all-new, all-electric #KiaEV6 here:

https://t.co/Sp8khlXH5Y https://t.co/3IAsl29HDH"
1395862224871305216,2021-05-21 22:01:02+00:00,85,13,"Charging towards the future. Say hello to the all-new 2022 #KiaEV6.

https://t.co/Sp8khlXH5Y https://t.co/QrLCZOOCDf"
1395795719915769863,2021-05-21 17:36:46+00:00,17,3,"Using generation-old recipes since 1938, Phoenix Bakery has thrived as a destination in Los Angeles by offering traditional Chinese baked goods as well as its famed fresh strawberry whipped cream cake. Kia celebrates Asian-owned businesses. #AAPIHeritageMonth https://t.co/ulPJMBNOyj"
1395431638918733825,2021-05-20 17:30:03+00:00,72,21,"In an energizing display of light and electricity, the all-new 2022 #KiaEV6 has been officially unveiled. Learn more here: https://t.co/Sp8khlXH5Y https://t.co/MJi6syuUuA"
1394811294755209216,2021-05-19 00:25:01+00:00,147,24,"Tomorrow begins today. The all-new, all-electric #KiaEV6.

Learn more: https://t.co/Sp8khlXH5Y https://t.co/EeSF5GsMqn"
1394736066205155329,2021-05-18 19:26:05+00:00,206,47,Ready to witness an electrifying reveal? The movement begins at 8 P.M. ET/5 P.M. PT. https://t.co/MCvUOK2aJb
1394322053323497476,2021-05-17 16:00:57+00:00,74,15,The movement is beginning in real time. Watch it live 5.18 @ 8p ET. https://t.co/OZVQwAWxFN
1394039327752015872,2021-05-16 21:17:30+00:00,15,3,"Together we can end youth homelessness. Join us for Night of Covenant House Stars presented by Kia on May 17th, at 8pm ET/5pm PT. 
https://t.co/OMLdmOWolV https://t.co/m9kanozAq4"
1394027882821955589,2021-05-16 20:32:01+00:00,61,5,"Make life your sandbox. #KiaSorento X-Line

https://t.co/Rd7i8gZom4 https://t.co/vFmMFzO1jM"
1393716079210516482,2021-05-15 23:53:01+00:00,53,7,"Play smarter. The all-new 2022 #KiaCarnivalMPV.

https://t.co/bvoc08dQNB https://t.co/nBR3Hh8ApN"
1392555374381871109,2021-05-12 19:00:48+00:00,51,9,"The movement begins 5.18 @ 8p ET. Tune in to watch the reveal event, live from Times Square. https://t.co/7qxL5ic8SK"
1392216952278507538,2021-05-11 20:36:02+00:00,68,11,"Curbside powerup. #KiaK5

https://t.co/rSgnSCRSTL https://t.co/vtMIeQhsKw"
1391846769928151047,2021-05-10 20:05:03+00:00,49,5,"Pit stops optional. #KiaSorento Hybrid

https://t.co/kiHv4Ufep4 https://t.co/A7Q3cnWGn9"
1391423102114963457,2021-05-09 16:01:33+00:00,64,3,Mothers are a driving force. This #MothersDay we’re giving mothers and their Kia vehicles the recognition they deserve. Tag one of the wonderful mother figures in your life below and show them some love. https://t.co/eUA31DS1J0
1391124259444072455,2021-05-08 20:14:03+00:00,97,14,"Beyond frequencies. #KiaK5

https://t.co/xmEurDumpw https://t.co/RoHmtWQVze"
1390766899085127690,2021-05-07 20:34:02+00:00,76,7,"🎢 
#KiaStinger

https://t.co/5siD7luuSM https://t.co/edQmMiHROz"
1390430432181866496,2021-05-06 22:17:02+00:00,53,8,"No destination is too far. #KiaSorento Hybrid

https://t.co/kiHv4Ufep4 https://t.co/nAQ6k9vpZ5"
1390345654933803010,2021-05-06 16:40:10+00:00,14,5,"For the month of May, join host Jazzy Cho as we celebrate #AAPIHeritageMonth and highlight Asian-owned businesses that have made an impact for decades in Southern California. https://t.co/lEJlMLwUiQ"
1390011433988075528,2021-05-05 18:32:05+00:00,61,11,"Sunbather. #KiaSorento SX

https://t.co/JbEGcU8D7q https://t.co/k2WxJttiaH"
1389391332075003908,2021-05-04 01:28:01+00:00,63,10,"Less stops. More spots. #KiaSorento Hybrid

https://t.co/FXuz7LWL59 https://t.co/h53c6i3BNF"
1388949673453531139,2021-05-02 20:13:02+00:00,75,10,"Round up the entourage. The all-new 2022 #KiaCarnivalMPV.

https://t.co/bvoc08dQNB https://t.co/4uMRbZMtBs"
1388908719262609413,2021-05-02 17:30:18+00:00,86,13,"You are now cleared for takeoff. Introducing the 2022 #KiaStinger GT.

https://t.co/xn49GbzylK https://t.co/hamh2uT8WI"
1388230186768998400,2021-04-30 20:34:03+00:00,77,9,"GT-Line vs GT. Take your pick. #KiaStinger 

https://t.co/xn49GbzylK https://t.co/M6mT4fU1BM"
1388183969800364038,2021-04-30 17:30:24+00:00,52,8,"Ever wonder what test pilots drive to work? Introducing the 2022 #KiaStinger GT.

https://t.co/xn49GbzylK https://t.co/IOeE3eRNXv"
1387866545708281857,2021-04-29 20:29:04+00:00,90,11,"Where would you take the #KiaTelluride Nightfall Edition this weekend?

https://t.co/TcK7yNVimP https://t.co/C2b6fQYgPL"
1387534671102230532,2021-04-28 22:30:19+00:00,67,13,"Your favorite ride is not at the theme park. Introducing the 2022 #KiaStinger GT-Line.

https://t.co/xn49GbzylK https://t.co/IWIFOJSf26"
1387489358530424838,2021-04-28 19:30:16+00:00,53,8,"Our kind of exit strategy. #KiaSeltos

https://t.co/Zcp0esiiO0 https://t.co/UM8FsbyEZf"
1387149815893667841,2021-04-27 21:01:02+00:00,54,10,"Pamper your most precious cargo. #KiaCarnivalMPV

https://t.co/bvoc08dQNB https://t.co/Pz1vBCubaj"
1387119112720064514,2021-04-27 18:59:02+00:00,50,5,SUV vs. Sedans. GO.
1386788438050054144,2021-04-26 21:05:03+00:00,114,13,"Enigma. #KiaK5

https://t.co/rSgnSCRSTL https://t.co/7QzfEpkfqR"
1386416732709871617,2021-04-25 20:28:02+00:00,82,13,"Majestic on all accounts. #KiaSorento X-Line

https://t.co/Rd7i8gHMXu https://t.co/z5NxYdf9OJ"
1386049318994448389,2021-04-24 20:08:03+00:00,100,8,"Do you dare cross its path? #KiaStinger

IG: annointed_keyzxs7 https://t.co/8gxE1i2aen"
1385987115675226115,2021-04-24 16:00:53+00:00,20,1,"It will take even more than a year like last year to stop these teams'
spirit. We're proud to introduce Clewiston High School in FL, and Lower
Brule High School in SD, as our latest partners through the
#AccelerateTheGood program. #TheGameMustGoOn https://t.co/A5WF4oS5Z8"
1385688707299254274,2021-04-23 20:15:07+00:00,56,7,"Let adventure light the way. #KiaTelluride

https://t.co/rNHMf2iFiX https://t.co/CViIMpHYSv"
1385302897320157187,2021-04-22 18:42:03+00:00,29,9,"Earth-conscious looks good on you. Reply and tag #KiaNiroEV on your photos for a chance to be featured. #EarthDay

https://t.co/5CB5WJhd28 https://t.co/q7psOpN7az"
1384972729238097920,2021-04-21 20:50:04+00:00,66,11,"Run circles around the competition. The 2022 Kia Stinger GT-Line with updated styling and a new 2.5T 300-HP engine. #KiaStinger

https://t.co/xn49GbzylK https://t.co/RbcRDJJ55C"
1384256754423242754,2021-04-19 21:25:03+00:00,93,14,"Slingshot. #KiaStinger

https://t.co/xn49GbR9di https://t.co/aBHeJZvEPS"
1384170594921451527,2021-04-19 15:42:41+00:00,39,8,"Ever wonder what makes the all-new 2022 Kia Carnival MPV so cool? Doug DeMuro gives you the full scoop in his newest review!
Check it out here: https://t.co/AzIPE32kic 
 #KiaCarnivalMPV https://t.co/F7hyOVxlAG"
1383876248548478979,2021-04-18 20:13:03+00:00,63,4,"The world is your theater. #KiaCarnivalMPV

https://t.co/bvoc08vrF9 https://t.co/fShkTOjNVu"
1383518639345700867,2021-04-17 20:32:02+00:00,210,21,"Stance, check. #KiaStinger GT2

IG: @thefookiebookie https://t.co/zxRTHplpsE"
1383208667235893253,2021-04-17 00:00:19+00:00,54,18,The 2021 #KiaSorento has been named the @ParentsMagazine Best Family Cars 2021 award recipient. Read more about it here: https://t.co/2mA9CFSUQr https://t.co/uVWODBWGMn
1383097870782451712,2021-04-16 16:40:03+00:00,54,8,"The outdoors is its love language. #KiaSorento 

https://t.co/Rd7i8gZom4 https://t.co/D4HSHwDXpm"
1382015860211126277,2021-04-13 17:00:32+00:00,101,4,What’s your car’s name?
1381736465902735360,2021-04-12 22:30:19+00:00,40,10,"It came. It saw. It skillfully navigated. And it conquered. Optional Blind-Spot View Monitor. Just one of the many features of the multipurpose Kia Carnival MPV. #KiaCarnivalMPV

https://t.co/bvoc08dQNB https://t.co/pSdfnj0pj6"
1381683764452073476,2021-04-12 19:00:54+00:00,45,12,"3,500-pound towing capacity. Just in case you stumble across a lake or something. One of the many features of the multipurpose Kia Carnival MPV. #KiaCarnivalMPV

https://t.co/bvoc08dQNB https://t.co/4jiytRJ9RO"
1381640070826971141,2021-04-12 16:07:17+00:00,96,14,"Our rendition of the Monday blues. #KiaK5

https://t.co/rSgnSCRSTL https://t.co/lCS65eTR33"
1381344817461002242,2021-04-11 20:34:03+00:00,107,12,"Journey on. #KiaSeltos

https://t.co/Zcp0esiiO0 https://t.co/aHvib0YIuZ"
1380982173747060736,2021-04-10 20:33:02+00:00,143,23,"Ever catch a jetstream on the ground? #KiaStinger

IG: colorado.carscene https://t.co/G1Ts2AGUwg"
1380635391515103239,2021-04-09 21:35:02+00:00,118,19,"Remind the neighbors who’s boss. #KiaTelluride Nightfall 

https://t.co/TcK7yNVimP https://t.co/9Tt6jdZ6dS"
1380553669217812482,2021-04-09 16:10:18+00:00,7,1,"As part of The Game Must Go On initiative, we're helping high school football programs hit hard by 2020. We're proud to announce Agua Fria High School, Avondale, AZ, and Dalton High School, GA, as the next recipients of donations #AccelerateTheGood. 
Here’s Agua Fria's coach: https://t.co/2pc9KJjqBu"
1380290582300385282,2021-04-08 22:44:54+00:00,11,3,We at Kia are proud to sponsor the annual Night of Covenant House Stars: a powerful fundraiser where we continue our fight against youth homelessness. Click the link here to RSVP: https://t.co/lx49T6BMSu https://t.co/CClZ0jjhFS
1380229717878525954,2021-04-08 18:43:02+00:00,108,13,"Our latest performance piece. #KiaK5

https://t.co/iCGbc7DZ29 https://t.co/H62stprA2I"
1379899370246668292,2021-04-07 20:50:21+00:00,51,7,"Be the driving force. #KiaSoul Turbo

https://t.co/PTJjNQZdtw https://t.co/m6tXC04k8n"
1379177078738796547,2021-04-05 21:00:14+00:00,73,11,"Find comfort in adventure. #KiaCarnivalMPV

https://t.co/jgwaFffikF https://t.co/l4zFX4mjC5"
1379139371237044224,2021-04-05 18:30:23+00:00,42,15,"With the no-holds-barred Kia Carnival MPV, the question isn’t, “What can it do?” It’s “What can’t it do?” #KiaCarnivalMPV #WhatElseYaGot?

https://t.co/bvoc08dQNB https://t.co/Y6oWT5vfE2"
1378710211150680065,2021-04-04 14:05:04+00:00,115,13,"Ride the rails. #KiaStinger

https://t.co/xn49GbzylK https://t.co/EFN5DWOKc5"
1378391351851683841,2021-04-03 16:58:02+00:00,240,24,"Otherworldly. #KiaStinger
IG: n_lodl_1 https://t.co/UxNRmcqSI1"
1377998041219743748,2021-04-02 14:55:09+00:00,76,12,"Oasis-finder. #KiaSorento

https://t.co/Rd7i8gZom4 https://t.co/LSuXXX99Gu"
1377768244543623172,2021-04-01 23:42:01+00:00,69,6,"“To pamper” is its purpose. #KiaCarnivalMPV

https://t.co/bvoc08dQNB https://t.co/X3bg2x1gVM"
1377693510925647873,2021-04-01 18:45:03+00:00,90,13,"It’s an honor to pass the torch of the World Car of the Year award from the #KiaTelluride to this year’s most finalists. Best of luck to @honda, @toyota, and @volkswagen.

https://t.co/TcK7yNDGYf https://t.co/CMy4uu8V3W"
1377380310736760834,2021-03-31 22:00:31+00:00,75,8,"The real MVP. #KiaCarnivalMPV

https://t.co/tsiMTSec0v https://t.co/aP7MCpdW3g"
1377319963254525958,2021-03-31 18:00:43+00:00,31,7,"To celebrate the start of 2021, we took our #StorytellingMachine, the 2021 Kia Sorento on a 5,500 mile road trip from Los Angeles to Times Square, delivering the iconic sign just in time for the ball drop. #KiaNYE https://t.co/fu3qTjuASq"
1377002450167726081,2021-03-30 20:59:02+00:00,57,10,"You’ve heard of elf on a shelf, but have you heard of a Soul on a roll? #KiaSoul Turbo

https://t.co/PTJjNQZdtw https://t.co/ArjQnDwuDc"
1376930496068870145,2021-03-30 16:13:07+00:00,103,19,"You wanted fast, you got fast. The new 2022 Kia Stinger with updated exterior styling and an available 3.3L Twin Turbo V6 engine. #KiaStinger

https://t.co/xn49GbzylK https://t.co/uEFLYGDam7"
1376657026428796928,2021-03-29 22:06:26+00:00,7,1,To her “It doesn’t matter what you want to do. Set your mind to it and know you can accomplish it.” #WomensHistoryMonth
1376656958413885444,2021-03-29 22:06:10+00:00,9,1,"She believes, “Everyone at some point in their career had someone open a door for them and can then give back and open doors for others.” And that’s exactly what she’s done. Overseeing a team of 20, she puts her mantra to work daily."
1376641574692589571,2021-03-29 21:05:02+00:00,28,4,"As Women’s History Month comes to an end, we give thanks to the women of Kia and will continue to honor female voices throughout the year. Today, we highlight Latesa Bailey, Lawyer &amp; Department Head of Human Resources at Kia

https://t.co/AVwffmke5O https://t.co/Von3wLnfVM"
1376581221967364100,2021-03-29 17:05:13+00:00,69,10,"She came, she drove, she conquered. Congratulations to the winner of the 2021 @LPGAKiaClassic, Inbee Park. #KiaClassic https://t.co/EOlwJB5c6W"
1376217607167164416,2021-03-28 17:00:21+00:00,61,12,It’s game time. The final tee off for the 2021 @LPGAKiaClassic starts today at 3pm PST/6pm EST on @golfchannel. #KiaClassic https://t.co/gb85NZnpXK
1375870328598106119,2021-03-27 18:00:23+00:00,109,17,We are proud to announce the #KiaTelluride has been named the “Best 3-Row SUV for Families” by @usnews for a second year running! Read more here: https://t.co/eCMRzlQjrE https://t.co/wsjTHq2uPJ
1375190997274083329,2021-03-25 21:00:58+00:00,22,10,"Kia is proud to be the title sponsor the @LPGAKiaClassic. Thank you for 11 years of epic tee shots, nail-biting putts, and legendary moments.#KiaClassic https://t.co/XT82NxIQAV"
1375145957772386304,2021-03-25 18:01:59+00:00,20,7,"Meet one of the @LPGA’s longest hitters, Angel Yin. As the title sponsor of the 2021 @LPGAKiaClassic, we spent some time with the rising star to learn more about her journey. #KiaClassic https://t.co/7FiEbDr6jj"
1374763508630315012,2021-03-24 16:42:16+00:00,5,3,"She believes that women shouldn’t be afraid to carve a path of their own. “Give yourself permission to have a career track different from everyone else’s. Lead with your strengths, and honor your journey and what that looks like for you.” #WomensHistoryMonth"
1374763456566468613,2021-03-24 16:42:04+00:00,6,3,"She carved a path of her own by honoring her father’s legacy and running one of the largest minority-owned dealerships in the country. “Branding and marketing in this industry can be cookie-cutter, but there’ll always be a place for your own creativity and innovative thought.”"
1374761691074994180,2021-03-24 16:35:03+00:00,24,4,"For the month of March, we’ve been celebrating #WomensHistoryMonth and the powerful female voices of Kia. Today we celebrate Amber Martin, a proud, second-generation Kia dealer.  
https://t.co/AVwffmke5O https://t.co/qA8s8XLyT7"
1374459709109903366,2021-03-23 20:35:05+00:00,94,13,"GT-Line vs GT. Take your pick. #KiaStinger 

https://t.co/xn49GbR9di https://t.co/JTf5yFdVlF"
1374413177719427076,2021-03-23 17:30:11+00:00,40,7,"Everlasting Silver, Neptune Blue, Wolf Gray. What would you name your custom color?"
1373998092656250890,2021-03-22 14:00:47+00:00,42,5,We stand in solidarity with the Asian community and against racism. Join Kia and support the Asian American and Pacific Islander organizations leading the fight against violence and discrimination. #StopAsianHate @A3PCON @hateisavirus_ https://t.co/mufwkjpHNo
1373727622643978245,2021-03-21 20:06:02+00:00,85,14,"A #KiaK5 playing coy.

https://t.co/rSgnSCRSTL https://t.co/BSP6BXIuBq"
1373366002801635329,2021-03-20 20:09:05+00:00,93,9,"Every dynamic duo has the perfect ride. #KiaK5

IG: twooverthree_photography https://t.co/ldMowBCSK9"
1373010149271601158,2021-03-19 20:35:03+00:00,92,10,"Horsepower is on the horizon. The 2022 Kia Stinger GT with a powerful 368-HP 3.3L Twin Turbo V6 engine. #KiaStinger

https://t.co/xn49GbzylK https://t.co/sYRgl8YfCj"
1372645246711005189,2021-03-18 20:25:03+00:00,103,15,"In for the thrill. #KiaStinger

https://t.co/xn49GbzylK https://t.co/o7pFLLSODj"
1372288902665490439,2021-03-17 20:49:04+00:00,95,7,"Pinch me, I dare you. #KiaStinger #HappyStPatricksDay

https://t.co/xn49GbzylK https://t.co/QifFcxgDnZ"
1371955468734697481,2021-03-16 22:44:08+00:00,211,34,"Rise to raw power. Introducing the new 2022 Kia Stinger GT and Stinger Scorpion with a breathtaking 368-HP 3.3L Twin Turbo V6 engine. #KiaStinger

https://t.co/jchHhSqsnB https://t.co/tvwTBipJhM"
1371925264687632386,2021-03-16 20:44:06+00:00,162,18,"More power to you. The 2022 Kia Stinger GT-Line with a new 300-HP 2.5T engine and updated styling. 

https://t.co/jchHhSqsnB https://t.co/VvDVA8YP7m"
1371885666959831045,2021-03-16 18:06:46+00:00,119,20,"Unleash the horses. Introducing the 2022 Kia Stinger with an exhilarating new 300-HP 2.5T and 368-HP 3.3T engine. #KiaStinger 

See more: https://t.co/jchHhSqsnB https://t.co/ESupjF3Vbt"
1371582127238709253,2021-03-15 22:00:36+00:00,45,11,"Just go, we won’t tell anyone. #KiaSeltos

https://t.co/Zcp0esiiO0 https://t.co/LWZsVYBULd"
1371526578501423107,2021-03-15 18:19:52+00:00,6,3,"Working with 116 dealers daily, she wants all women to know no task is too daunting if you believe in yourself, and that you should never, ever, be afraid to take the wheel and lead. #WomensHistoryMonth
https://t.co/AVwffm2CHe"
1371526389355139076,2021-03-15 18:19:07+00:00,6,3,"Kathy urges all women “Be willing to make the tough decisions about what you want for your career. Take risks, do your best, and know that it will work out – you can do anything!”"
1371525412384350213,2021-03-15 18:15:14+00:00,19,4,"In celebration of #WomensHistoryMonth, we’re turning the spotlight on one of the women of Kia Motors America. From day one Kathy Gleason has blazed a path for herself and others as Kia’s first-ever female Regional Director. 
https://t.co/AVwffmke5O https://t.co/LMnJz2dIbG"
1371166762604040198,2021-03-14 18:30:05+00:00,71,9,"What’s in your camper pod? #KiaSorento X-Line

https://t.co/Rd7i8gZom4 https://t.co/Ir9eis9FaX"
1371151671041081350,2021-03-14 17:30:07+00:00,113,18,"Keeping our drivers safe is our top priority. We are proud to announce that eight Kia models were awarded IIHS TOP SAFETY PICK awards. 

More here: https://t.co/EsD0NMOgEs https://t.co/Zab4ocfo1A"
1370828812162895877,2021-03-13 20:07:12+00:00,111,12,"The #KiaSorento and #KiaK5 have both been selected to the Top 10 for this year’s World Car of the Year (WCOTY) Awards. 

Read more about it here: https://t.co/ZiKtnw6aCL https://t.co/IuTi304Tvg"
1370782972958367745,2021-03-13 17:05:03+00:00,132,11,"Almost missed it, didn’t you?

IG: somestinger https://t.co/zpdAQtFEBV"
1370471676819992585,2021-03-12 20:28:04+00:00,85,11,"The darkness before the dawn. #KiaTelluride Nightfall Edition

https://t.co/rNHMf2iFiX https://t.co/zi24K3Gpa2"
